# Generated by tools/wikidata-sweep.js — ids only, screened on Wikidata claims.
# A person gets a card, an institution does not: the sweep requires P31 to be a
# performer type (human, band, duo, comedy troupe, YouTube channel), so
# businesses, universities, nonprofits, labels and TV series never reach here.
# 4538 channels, swept 2026-08-16.
#
# Next:  node tools/add-candidates.js catalog/reach-12.txt

UCMiQFwmHxaUJJwH8WBN6Xtw  # Mitchell Ferguson
UCy9SMJI7uhAomYD0cojiKuA  # Q137008680
UCM6YTsd92ZhOejIgd0kbFqA  # LonaLuxe
UCMWZbNApQ0khS2RZdmoMWpA  # Kenny Kane
UCyORFHopFbK23h3-fLiu9-A  # Iris Pelton
UCKqBigIuLnnTXSfz8Vv5WLg  # Heather Grace Stewart
UC4dRRu9Zt9JS4cnJmhTfTvw  # Nadia Al-Khaffaf
UCQwBEulsXVS8gSSRBxBwZpg  # Slick Timmy
UCKYQkMCtqSigWDKt0Hg6U6A  # Andrew Thompson
UCddTgh_Nho-iH5A2FlW6LKg  # Alianza Divina Collective
UC6GGjSagUBNrHjftbCqU4Dw  # Bruss Hamilton
UCpUZF1-vMz1fz4XlMh0CBlw  # Alexis Munroe
UCjJ4mJVCJiQBuEIsGVAv0Fg  # Alexis Munroe
UC6FrSmLkm5NOKupnAAtwNAw  # Like A Switch
UCmJAE1NR30CM58squcLwFuw  # Ken Kammal
UCSkVS_LXOoRG0qlI94_AR6w  # SLOP SINK
UCZkKsm9Uy069OO80mlpHXVw  # Emary Simon
UCGdpvlt4nh32KiS1y0ouxhw  # Johnny E Sullivan
UCUb6rvzk-m1eBOsUeRQ7-Qg  # Greg Hill
UCU2FhV2n66-69DFRuVWNmEQ  # Bufeo
UCQYsktJmPq5gX17ErfF_aUg  # Diestra
UCIl3pUCb5SmFc-ckAl3woMA  # Lake Fama
UC39E60F_liStZjvAoob4elA  # Lake Fama
UCWCFgeQanFi1esWfBcwoLFQ  # LaymGlitched
UCHvSBNIBCu4_Mn7s-UNIG2Q  # DemonBlxxd
UC_CY7-cvQdzyDN693B0d7jQ  # Andy Varela
UC9NutGK1-OI0zC5aS-N13NQ  # Frank Payne
UCJa14zeVf8p6clixTOIOVyQ  # jakkuh
UCyOIUOTlJJdcKndsP24cp-A  # Cowboy X
UCmsCMS-n6a0OeyAYMDvgr6A  # Tbo Zay
UCnPk1e4iZH3lSVtYHYcFG5Q  # Tbo Zay
UCfqe2fCxJwKxT6mJdngH2Jg  # Anna Tran
UC-yH4AD4603P0DRWgH8Bnjw  # Rxch Mike
UCBuNjIJj1FUOyBmfsDYVjWg  # Q137360757
UClHAuQX61IXcn_L6TSNlHRQ  # Claire Kantz
UCEfVTRLrWRfm8RGPrhisqmA  # Patricio Lugo
UCoWtjcq47QAAEPCQIoRcrCA  # Johnni DiJulius
UCEVg4ktcX-bcW357PK4xWlw  # Dustin Cohen-Mitchell
UCh2_x_qs0RtNyhl3mPFYSmA  # Jordan Lee
UC1J5R-2zsrrICAYmkt5g_6Q  # Patty Shukla
UC7bAFKdwLGnWC6reMv9pGsQ  # Andrew Tong
UCvGDQnolL9-loYbWpLWBPbQ  # Geoffrey Riccio
UCjgzByYGYtk4jozCn8wa7ig  # Dhwani Ghanshani
UCgFmJFN51_Z5uY-Ho9CbNGw  # Kris Krüg
UC0-yNPPmezJCf3eIynMzy2Q  # John Milton Fogg
UCnPqFeEJAJZV-NkqBzqerHg  # Emma Smith
UCCjEccfrUYfCyrZMC5LRRlQ  # Jordan Barber
UC8rmt-3GymbgOUNHGHcSlmw  # Barbara Emodi
UCGZ7FE8qf1t9zxoQ3qa_3lg  # Anthony Knox
UCA04kAYOEgGxC372r43mEQA  # Abe Rounds
UCq9eESV4pKVMTiBhxxyRcng  # Wael El Ghazzawi
UCJomLbggIfpIlS1JQlr_4ew  # Sarah J. Carlson
UCUqQjdHnx_ppBHaCh-hq5TQ  # J.R. Timothy
UCREoFsdGeCOTM9zt7xun0Vw  # James Langton
UCmoCB8P0LgouwdSAM_3_Wzw  # Benton Sorensen
UCBpVQgPz8SMF0FUk-PMig2w  # REGGATRONIC
UCQIF2H40g69ssTcCMvCU6vw  # Hayden Ancheta
UCbqyz0hlQz0BjEnqEoCWPPw  # Roswell Ivory
UCYPKPSvVmAAjDv1gQwQ1juw  # Brian King Joseph
UC_qZHrtS-KGHtsrfNqYDz2Q  # Enoch Leung
UC9zck02d5Y1GwIAnZ_35how  # Q137685831
UC7JNIt0u45bL-pwndVlSerw  # Tamara Gabriel
UC8zOdTYuxFrhDLyd4hbc0Gw  # Dead Kelly
UChbw5PPYRJw8jcHKqaZtTLg  # Dead Kelly
UC2I7xcy1XaFjpzIzNid0sdw  # Eventstellar
UCG2_VR6wj2jxN5PH_ubVjrQ  # Austin Ambrozi
UCixq9vzPMYFKVDALa5gJzPg  # Madeline Nelson
UCXOGjFlYj2KQWfIQ96jPKTg  # Q137798953
UCm4qObcge5yjBhS5Yr9tJ6w  # Melodyssey
UCLIN72MdlXaeA75URVDCvLg  # Marcus Warner
UCmClfCjXB6HrVvosNR1GYFA  # Rod Rodrigues
UCLtaGB54e74SCEpqa-zgHlw  # Bronwyn Keith-Hynes
UCPK7qvMYgC6j_uf4bx927NA  # Summer Dey
UC8DqgEaBMapyd19TQxNf-3A  # Angelica Nero
UCHAMsL60r7qTigOM8BTP2Gg  # Yeek
UCOcFe8BrUq6OqSCweRB1N1g  # Q137821384
UCpc-Y787NBgjpwSF2wUQT6A  # Q137841208
UCiqGrwF_2mEHWlE_LoNqITA  # Justin Rankin
UCO5WvyWwvD2DcUZ9YD5Uuvg  # Juan Manuel Solis
UCRj10a3GWf2bMn-zZBAeR-A  # Steven Franz
UCRx10uYGACpQNLfY3SpzYXQ  # David Shurter
UCF68WiqX1LnuScsLVzIdDBQ  # Shakewell
UCP3Pbf9jLeJ32ntPRKrdeFg  # Tristan Palmer
UCImWcUNw2USVNSToi5zRVpA  # Kamarlo "Marlo Da Motivator" Spooner
UCKzRcKeTk8pF-fy8njxwkHg  # Q137883007
UCLL51l3pkhX8zAYt-EkLnzg  # Daniel Freitag
UCdwDJ0UMCDM3KynAK7Kz1UA  # Mad Dog Connelly
UCTkIPfYtBUvNSTxHfLft1GA  # Matt Brannigan
UCHfSq1_yHktwBsu448RH0QQ  # Solomon Tupu
UCCwnw9K1-UZbAo3xVmGsPyQ  # Frontman Jah
UC5Gk31Z4nVvabackhwlY8iQ  # Trevor Outlaw
UC_fjyb0Qu4Od8bqDWyKksIw  # Evan Rivers
UCgsRk_RncvL2QZk69jeGkgg  # Gianni Cobb
UCGYb_1m9u6tAPHAgjFOATGQ  # Samantha Winder
UCa10sg5Dr0I2MtM8ro0CdRw  # Scott Bartnick
UC8oddXq1RgZricaCy5lcZzA  # Amelia Scarlett
UCmOVetPAz2Xb4smnrGrvZgQ  # The Opening
UCtWM4uaH6IXx_HbLRd9ctHg  # Andrew Hill
UCIBxFwKxEEAPoxX6o2c1ZIA  # Greg Brady
UCbXoN38kftE2ZKD5L_fwlqg  # Seth Chagi
UC20CxtEwvZdy99sQu4ElRzw  # Christian Tanefeu
UCdVDSM7uH12dGeEs7H5uA-w  # Cassandra Toroian
UC2HDX-nU-Z-f03XUitaAipg  # Xavier Alvarado
UCa3ZyaqhkKaGUs6sbNqVX8w  # Mina Mankarious
UCO9OC8QjyninE34llq5VHmw  # Jonathan Gregg
UC5yapuL9QfP50zZv9jCRB0w  # Q138004609
UCI7BiXfAiv-C6TML91mKYgg  # Luke Shankula
UCG5oDliYGvYZnAnEIzJ0dsQ  # Luke Shankula
UCej6bRv8lR48AEbQvdb_9Cg  # Otis McDonald
UCvwmrPfn8ff-rTlc9YoH7Bg  # Sean Rakidzich
UCF5QjcNd3--M7s35qDeZaRQ  # Lynn Bixenspan
UCdKF2B4dhdDp9NHpgO6vI7Q  # Jaylen Reed
UCx3zi8YVmhZ34aVb8KFu92w  # Jordan Archer
UCYDvDNkiuqG__61cFWqRoKw  # Psycho Les
UCkKnlM2u6d3MqXlxgSDHm9A  # Isaac Freitag
UCCmwdXoWkYVUKZvY9dShTqQ  # Niall Tucker
UCWLOSZk_o5qMvy1mGtXDeQg  # III Shards
UC6tj8fSmpW71dut67vyLN2w  # Q138330348
UCZJfBAefM944nhduggaQhHw  # Vic Dorsen
UCQa62kyOcsyhVUqyvRCbDNQ  # Robert Gouveia
UClHJlcHicQrsOEOs6p_wh_g  # Alphonse Bisaillon
UC9TA0WOWr9Z9RoX3UmBud4w  # Q138357272
UCfih-xm2MZzAA2kNkZx_zzQ  # Q138412664
UC6D-aTXAoR5kauGLgLug_9Q  # Q138416835
UCTVtm5Hjn-ETGlOJBd4H5xg  # Brodin Plett
UC1IuOajCAtHvLyZgkIK47dQ  # Joe Colantonio
UCgwt9RAqUccCyMVxxesFRfQ  # Bella Hue
UChwkAvpaC5Z9-QCSuduWffw  # Damian Player
UCgKG1Q8nthDkz5zjVAoTCQA  # Mike Lovatt
UCWo6eq6zQPtTljtZYX14SUA  # Thomas Ketchen-Carter
UCndVm8_Rx0QSYn-g0GV-Q-w  # Chichi Evans
UCdokM-XlL2thEny2EJT_Gog  # Sufiyan Sidat
UC9fDhgdHsPlf-pR2oNzF4gg  # Kai Ross-Best
UC-v54uS7N-FwYj6-2xM3g8w  # xMDx
UCq0YbPcnU37Fez23EbDOsOQ  # Daniel Bravo Hernández
UCZn8q3jS91qzyw3w-yZc4ig  # Sydney Smith
UCWB5bXE2mtdtT42csZv-w6A  # Zoink
UCK1sbLUv6vo2h5FtT7xdT-w  # Q138499020
UCFB96PjuFE4SJ9g5yC8-5Mg  # Tamara Humphries
UCBk3GhTT4sTwRwQJAchgTUw  # Emanuella Parungao
UCgqmi0Mc3km5iPuz8T5tTmw  # Darrell Paschal
UCPErgZn4oI3uaZZlZ8cexKg  # Ashton Colby
UCl8rtye2bDltB40USjlArqQ  # Bejuled Cosplay
UCb99wopFwweHUX5AMhCy0SA  # Rylan Seacrist
UCPySlzmlPrwOJN-YGRVK28Q  # Joseph Szimhart
UC_qzd-3GOALTomaILdk_3iA  # The Rusty Tubs
UCmC4vvvYe3owDbn9fYjdBgw  # Yananai A. Chiwuta
UCVODvnU5ryo8hXkxxbZLDVA  # Yananai A. Chiwuta
UChQOY6PAFKi_vzi9H6K5-pg  # Jordan Spector
UCY4crN9n5xSE5PJD7yBo4NQ  # Andrew Butters
UCB6c4yCwPx0vtQXDjiQeJ9Q  # Q138522326
UCVZ5xpLl5k3Zi2JQ-YtejSw  # Q138522326
UC3ZhM0fDxU9bqqlwWRMHwuw  # Doggie
UC4hJHMt3IfjQa94Dhgu6fRg  # Doggie
UCJg9XdxPhFDDu1xwV1pNcyw  # Catholic Girls
UCj2NnVK7lDDw5fM8b8vfdHQ  # Johann Sathianathen
UCVXWzgxLqsJbf1BFAe30O4A  # Nadia Alexander-Khan
UCPjRZ0EWyTzAenwMlCAjhAw  # Timothy Speed
UC3d2UfKssPbwnK4JGXWJIGw  # Samuel Blitz
UCfek6WQW49IbFpp_zLLJG1Q  # Amy Lynn Jensen
UCOWSN9-yRbOX0bBFHBbzMNA  # Izzy Escobar
UCtFz1nYxzavn5qxMS0z5nhQ  # OLAN
UCqqETyLBQKmH54g3ZcZWI3Q  # Ted Cadsby
UCDqRv0kTZqwAoCtnDQ9B8DQ  # Lena McKenzie
UCOOnhCDpJESkRzDuiMNDFEA  # Jordan Pham
UCIH7kaZzB0nEKI0Nvfm-9vQ  # Michael Vanschenkbrill
UCglYlm0sRf8-G9Nl4dQQT-A  # Beth Coffey
UCkS3YfSuCqb8wmG8Tx3CNnQ  # Brilla Kids
UC-_EFqu1ZDLnpf60yV6X8jg  # Link Strummer
UCJbUb4ZkpH4aparubL55rog  # Dawid Gac
UC3n9O_49AG2Bwb7cL8riAvA  # Christopher Earley
UCiKs9InZo8jzT7qppf0PAXA  # Jeffrey Munks
UCmge8Zf3Pu4pmWdpDDBG1Qw  # Eve Rak
UCkB9OD6elb0ihXZkZub9mSQ  # Zoë Blade
UClDvr6brXbl40LohTPJJRkQ  # MilzTheDonn
UC7Mp6LvfBB6Va-QOKe2s8MA  # Garry Thind
UCDkQeKFe5MZefDbFKkjgw7g  # Jessica Holmes
UCFZIpP0HVRAeHMwC_nCL43A  # Athena Park
UCEvJa4PqhUgp3opS7z1sAAw  # Dr. Chris PharmD
UCiAfSJVsytxVzMtwq22V29A  # Conix
UCe391YW47rdhpikklvKw-CQ  # Conix
UCPSj6nICjhrGtOtpWK5DYZw  # Ilya Lantsman
UC5KFPpYAt4cBX_uJ1iQkvHw  # Boyfriend TV
UCDueNtHnOJw1BWjhlxDsSQA  # Tyler Mayes
UC4KyIYZD1CfGCsfgB6b9gAw  # wPopoff
UCy5U-ut8NH4Jaupl1kMX7pA  # Michael Tiemens
UCytgnJE6TrzTTq19GYCOyTg  # Tyler Blanchard
UCiA6a2bPqBKuR9dkHkbWUoQ  # Shayne Cannell-Cohen
UCF4j90uXVcNb4egT7rnEw3w  # Q Muzik
UCuyA7LWFyne1HSzSvZXKNwg  # DonTheorist
UCiluIhHM7QuHZkgPQUAZ-6g  # Emily Flood
UC0Mfhav4MzIJxSRmM7Qz_kw  # Joden Newman
UC0sJKdOLV0jBYqA6jqAtkTg  # Lee Wilson
UC4ypvuMS2firpNtm_2kk-Aw  # Q138638919
UCPZ3PAZiduzuBMD5L6DmLRA  # Anna Schwab
UCj6OrStFvbh3nQx4wYcUkgQ  # Anna Schwab
UC0adrAbcmv3Won4_uATUfDA  # BUCKLE N BOOTS
UCrOBoT1QiU2kbAovkzTSutw  # JJ Howland
UCYAChH3dNUC4neExOoQ-WNA  # Jey Fournier
UC7d4sM6x9gT2r8bHhYB3m2A  # Nancy Almodovar
UC7oqQlnlQ_4vd7LBVltnJtA  # Jack Petrie
UC7Ucs42FZy3uYzjrqzOIHsw  # EmpLemon
UCAk3hryfIVG7ngaUtUhHp-g  # Jaclyn Hunt
UCCOX9SN_CQZealf0zEyTobA  # Cice Rivera
UCJ90Is0z9KIyNSufH--IwRg  # Dev Leader
UC5QxiJ4_kI8mg4cfOpg98HQ  # Tony Livins
UCJ9QIBNcTi_oke5rHT7ILDQ  # Brayton Feister
UCl_A_42M6kvjH8Gr-rwfCUw  # Spooky Scary Socialist
UC3P6MMnHc4SpT_LEhYQMFtw  # Julia Kregenow
UCKXJ3jLTWYi2BAcUig5R0aw  # Tim Carr
UCJCD9scknP03s63H8YWPP0A  # Annie Wright
UCWnjhT5Y1Du6ElsGQOC8iCQ  # Gripz
UCHk_WuwI5C_O8gs0w_hCVCw  # Jamie Calloway
UCBtcS4TGi3cWik0gW_kNK7g  # DBZimran
UCB464mZzfJnyKqIisFHm5qA  # icze4r
UCsh3jgkm_iJ0-629QGBw93Q  # Samuel LaMendola
UCo5LFtVXSz2DdF4FRDO6bxQ  # Dimonds
UCWgYkli8GBNnj5SxbUzCBKQ  # Robby Malof
UCuf8iP6JGIDDtWBo3KTjh4A  # Brad Pitzele
UCAWOJ8j6E5EAlM62s72qAkg  # Alistar Bruback
UC1Q9OQu14OdXwycej1Ou8SQ  # Moon Maison
UC_cMF107U0Q1x7fL81h-guQ  # Julie Aubé
UCTXO9yvBF-K50EWxOetopWw  # David Malushi
UCBaB7-aGbPwaPCJhMO9HUcw  # For Nothing Is Written
UCUpDYQ7mmYsJZCDVWVNpfcA  # Daj'
UC388ZUsQeVE8GqDJS847c3Q  # Ricky Rodriguez
UCcllTQGIz9_XG765AQ_8aHg  # Joseph Wilcox
UCeQuI2P32n27cP5Mvd8Ru3A  # Max McEnelly
UC3wJvju3lMYLNetb4tjBebg  # Nailea Devora
UC3e5IaifT2XvVD8Vt8-vX3g  # Maggie Sellers Reum
UCE0uGj1EG2jbk12x337qvYA  # Drunk Cat
UCEjuVYMIckjoQSH4s0u8CSw  # Peter Flaire
UCtuCgnGoZNPFvJ2EzRZNHgw  # Cory Calendine
UChrLwPxOJA6eOPnWItyAJgA  # Amos Le Blanc
UCuXifuL0H0gs6rMlji1EyQw  # Amos Le Blanc
UCX_7zPfFx4FjTsaYU2hA7Fg  # Santonio Thompson
UCfxbVKcM62gM_4EWjApl4WQ  # STARLA
UCPhGRyQaf0dB4UnbZiItq1Q  # Ben Aratame
UCF12OSmUB7-ypHQ7eSTp3Og  # RedBugsLove
UCELknjHsfVuoR1heLI_23UA  # Adam Adler
UCcaoTzo7Hn7fpdWS1MCxpCw  # Rebecca Schweitzer
UCox_oyERQiAYber64Dh2s0g  # Q138781273
UCJec4V8iGCCMlx10yxdEDnA  # Cornelius Versa
UCbOSz-s0i48o7z0GsK1E0Mw  # SounDesignR
UCrlmQNdWRIVxNAvdUgXUasQ  # Aliah Scott
UCgf-YU7hwURUo1tjDVOapog  # HEXED
UCE868_es8VCI7BwwnFLObHw  # Zi Morris
UCgMNwRooDqcxICyuov7MOcQ  # Classical Not Classical
UC2-Kcsolkc3B-Li-mahur6g  # Too-Phat
UC4DcEWD7tAGesv0c773EtpA  # LAYZ
UCcPF_4uYBv51oOBnCgUX7zQ  # Sophie Guidolin
UCN7xzgOQZrP6fqA_1K9m94g  # D4RTH
UCFmF6QhtcXSH-ON52pKwpvA  # Kate Tolo
UCrJZMia9PYpcy1h0hTMqfEA  # Dr Justin Raanan
UCvn7f635QfhWFg1khPInTsQ  # Plush Sanches
UCtYQlI2e6EyCMdMJCIklv0A  # Double Vision Jazz Ensemble
UCokySHB8MA4fkMDmR4Ajz9A  # Joe Gannon
UC2cGTI91PCzeEFi5HIZhGbw  # Edidion
UCC1dQJf-8gMjLjIkTfWRjlw  # Ellie Holzman
UC5IPuqs_fWOyNw-iqVCUbyg  # Jimi Gibson
UCrcwYud2n-PDgMsj1Vmz3xA  # George Stanberry
UCLM8mel215zrwYCcDBjrbzw  # Eli Hinze
UCU-N85fkhUzSXcbICe2-Lag  # Alpha The Wolf
UC-iQr5bffCt9sCPgqyiOqQA  # Adam Kerfoot-Roberts
UCTQye_4mnwXi1oaoFTxE1hg  # Damian Winterbottom
UCllLsvrWLbehHu5C0N5mcgQ  # Taylor Lally
UCRyrpM8sSoT0JylCOGVY5Gg  # Lø Spirit
UCPcmBvzbRGTRII1xikBvDIw  # Derrick Vincent
UCEkSTEmQKq-oM54K2iWvZrA  # Dutch Holly
UCvOMz-w--xIRyeTLn2Ku9BQ  # Zoë S. Roy
UCduWjPUUKaziMBZy33e2LOQ  # Zach Babcock
UCl81fRZpFhvFJB_-aCl13VQ  # Jeff Kaulbars
UCNo8JUCB8TbnIitrfxEF5pA  # Chris Carmen
UCAOo3GoWjT5GAgX30B_QcGw  # Luke Dreyer
UCzDIQixeB_eTIlvyaHLhYNg  # Julian Castro
UCsxtW27zLcvO8vstM152s6w  # Stuart Bruce
UCgcWDhr8OZa9aDPM02xkj9A  # big hit
UCMAv0ruGQccR6alRVD-ASqQ  # Gianni Pezzino
UCuzw5Ii_907IBiVVjUK7KAw  # Jonathan Arenburg
UCP8ywYklUKcy1b52WPG_3Pg  # Fer Patel
UCC_gb8EXShyDqJvC90WltCA  # Michael Bagalman
UCP1kDJtTE7pWVwuWi0Yb3FQ  # Luke Asper
UCFLvEO1AbRYwkETN72PQ_3A  # faseplant
UCou8BIe2MaTvCH_G6nVipEQ  # Jenna Pinchbeck
UC4A7gLLafJw4qSuEXgZ-5uA  # Arinze Amalu
UCyZ4qtC_0DDEWjnHUmGOA8w  # Criminal Hero
UC8PbXDuWVxnz1xsd5B4PVbw  # Devin Burke
UCsvMJl3z2QhiLMjy-N9kGsQ  # Q139119496
UCUDwyDGK6iHsqkO_EN4dC4A  # Q139265391
UCD1Gt3iBC3L5gGIy7nEF9zw  # Josh Peacock
UCgfUdnrbm8uvE-AR5KsWS6w  # Money Mitch
UCZWDnwFzOFfCUwmabBqiM0w  # Mark Lynd
UCIF41xS3OFOLPo7vqD-amrQ  # Banyah
UC2HI_gJQYzf6UERFBcxjTPA  # Teresa Overcash
UCTr7LNftWL7F63Bw-rcdxLg  # Jacob Stark
UCEq8Izumuxv6KqB59FNlouQ  # Vortrox
UCkTWGnZeVM3f9DzE5xIHVFA  # Monique Enriquez
UCz3qwCUGUnZVdXEzjYa_49A  # Ronald Hoplamazian
UCOYlEgwGaJqFO3QTt3Vfkfw  # Aaron Hall
UCFtW4c8kHsbODbF1Advq5LQ  # Late July
UCZ0CsjMhKJT2Kd-zgspUzHw  # Q139323849
UCYRcHiNZ3bNTxb06pMGszgA  # Edward Collins
UCcEOOOq1bUfd4If4zP_Cxkg  # The Martini Shot
UC-0p0VneIpS14N3QasL1IwA  # Exorcista
UCIfAvpeIWGHb0duCkMkmm2Q  # Nimi Nightmare
UCD3B8dbNMoRU4ZG7WOAeuug  # Rob Cressy
UCW6aOSdDKh85HuDMK37HfTQ  # Seth Ciasulli
UC3pSVyZxnEYaJZTTDKM584A  # Bill Fournet
UC9p8AyoI1HVtSmx7v9wSXag  # Seth Vosters
UC9bw3eau1cNBRwt-cANeLHg  # Jeancarlo de Carvalho Santos
UCZTLz1qLd1ikkUvjug_D5MQ  # Haskell
UCFJo9XuFt552EtE71wzVPJQ  # Daniel Cronin
UCPTrIwdhJAlBkItRNyFcLPA  # Aidan Hall
UCUBlfKlZA2mIyAcMcj7TyLA  # Daniel O'Loughlin
UCFnH9e7Zu5Esy7RXtvV_eqg  # Denver C. Pruitt
UCrn7o1NLcb5xNayaiVpce5w  # Bobku
UCS3Y5v4H-rdS5AQkrZ28wmQ  # Sterfry
UC_vJONjlOR6eZVPyjvGWO5Q  # Iveyanna Sholar
UCGyAcDq9DOgnaxnEuQk7W_w  # Bob Schober
UCGzcTV63_Ej1ACBDpSwKunw  # Bondar
UCR5T8TLYizTb3U_JM2IysSQ  # Nate Lind
UC93kibnO8txdj5dKXVj4KVQ  # Jocelyn Burnham
UCw4_-IVRDtkGZkwUmsv1S2A  # Joe Consorti
UC2uC1wvNv48mcinHURjdRTA  # RED T7GER
UC3_Pyu80cvOQoz2WFjt0TEw  # cakejumper
UCG9cyuyqdvZfsi2rzXmJjMw  # Onil Gunawardana
UCCLbaoGsC-0wnAvr0Q3OMdg  # Jimmy Rock
UCAGer9Zj1Q1mpsGjrpFW_VQ  # Tre Dinero
UCg6tVfR5lVrBkviYWUGd_zA  # Lanny Lambert
UCz_0Cwo3JhvhSRhrq1VVp_Q  # cakejumper
UCEn5ZXNdeOD-ErVS-nShjXg  # Q139578417
UC-SFdcRXblEmgak_fKmwKMw  # Q139583248
UCyadqfbJHHZemn8ufEe2Lsg  # Tom McGovern
UCUEV90i4AoyLaAb8mCK3jog  # Matt
UCNJdD3oyvBmk0ge51dhoSlw  # Matt
UC-hmX7m3Fd5_ztEwY49mQZA  # Matt
UCOooOuqRjcQkvEpC3HEUEBg  # Patrick Bailouni
UCaEOdqw_OSXi-npWnXRQi6A  # Sunflurry
UCYaeiCRJ6c8WyUthvdr1Jfg  # SQ Bush
UCN5m4FU51DuJURjNKS2gUZg  # Ashley Quills
UCKHKuii1tJ_qXRG_LAPIHbQ  # Lorain Moorehead
UCYASKSh887z2wIaAWP7ItYA  # Kate Couriel
UCzi1cAY62PslI1b-4KGVxoQ  # Anthony Gugliotta
UCYolIs9Te9qBTP77cwjKpMQ  # Florence Black
UChIHZCj5yVaSKhUpX7fStIg  # Abhishek Papneja
UCVG2PETFWFtig6yoxoU0KOA  # Jacob Korte
UCXi5jJitFSqTIwiOxMM6G0Q  # Jon Kamal
UCzWJD-cHPvmn_JyhwjqXCmQ  # Ritchi Maguire
UCJ3u-3VAnEetxjGm_5IhInQ  # Dani Bowman
UC41qQNw7CTonY2iSjGc07sw  # Cheap Licks
UC6nlvdguLhBmzILlvLdvcyw  # NatyFlay
UCWTeso5Xuzz1zrVJdb-dXmg  # Rachel Beckett
UCjSufx23LtCypbWr5kafcvQ  # Q139643800
UCUFz6MTwelEb47MrQafne5w  # Craig Kilgore
UCX8R49rPErnkTiYJN8bTTQQ  # DOMINO
UCNV2fFjLRIZ_KfYL3tkU95Q  # Michael MacDonald
UCWE7Mh_cQzDAGQBUcTUraTQ  # Tyson Dirksen
UCjLdNznV_D4HH58QYdZYpWg  # Jeran Jeeva
UCvLiUlFHSL6WvoSYQl1I3AA  # Santiago Vitagliano
UC0qnW2rcE4684E28FYRRSRg  # Gems (band)
UCBnSFtaMEOwnWpFwqrY5T4w  # Daryl Nitz
UCAIELa7lgiUKd9qx8-HvfZA  # Mark Zane
UCy2EUoP7JnvaFuuWR0gWHSQ  # Revel
UC7S84skT52CQrnRM5wsOGhQ  # Josh Holmes
UCDRJYE2WJ_Uikc7tqGLd9Ew  # Mia Moore
UCeRrdlgTp0v0Tc6phSKRQJQ  # Tony Sparks
UChjJ2zkYhM80B_EHeIGL7ZA  # KOTOWARI
UCOimcJ88jWS9mfo2z3yxD5w  # Talithia Morris
UCnhQk2K3rSTGNyIyS8oZXkg  # Shannyn Gillespie
UCL7OmLpscvF3OjnmEqjrPow  # Betzaida Vargas
UCHdMK5Ef2El8KbD3L_WgANg  # Slogo
UCaPTnRQxXDNrh2sNraAXNuw  # Mahir Khalifa-zadeh
UC47-wNKFQbYDTBWcdGUGxpw  # Zeddy Will
UCNqhEXsBgU478_kNl4usuZQ  # Becky Hardin
UCOu5aQFcXAFyVKLhnM_mG4A  # Paul Hamon
UCEpjj_OxUtivYiAV_HDKDAw  # Ahmed Amwell
UC2ojq-nuP8ceeHqiroeKhBA  # Nate Herk
UC5hNVTAxYfB49K3jd3zJLdA  # Van Montana
UCpV6Dn5hiout62phgZk9oEw  # Q139798987
UC9hHiwe_gqxdHG3X1UGJEEA  # Q139784198
UCbPPmrW-Q4Vxjeccf83nmkg  # Q139784198
UCaSUWJ_dJ42X8Bo2GK-Tt5w  # Q139784198
UCazB-w-KL0CnZxdICuyvvuw  # J. M. Valentine
UC_fH6PoEDCseXB339KUiVmw  # Andy El-Bayeh
UCFBX-KITDpi0S0F6Lte3SMA  # MNEEMO
UCfzmBD7o-39YhTvwT6jkwqQ  # K. M. Fajardo
UCF_R94mF7QhEfXJsjijSzng  # Jade Masson-Wong
UCz4ufwRxfWYwW3LEysmsvYg  # Lyndon Suvanto
UCDI9xcSXYIpoHookSCAKlBw  # Heinricht Smith
UCqF9uRLV7i-JUG1H-d1iXTA  # Ante Inferno
UCK23oNrCgsC9bUl-eEJF5rA  # Jai Perrin
UCs_LN8G3e3WhocJwFlOmUUQ  # Mark David Turner
UCjGUvpuajLx4TuN5uciAUWQ  # Dylan Thomas
UC3fpz3FXQH-93sAqvnG4ZSA  # Elijah Joles
UCA953v1af6GZpo49_0SIxzg  # Marvin Joles
UCsFcT8-Ri0QGyluChzqvHtQ  # Philip Cameron
UCcppIBrGcf2Cs3lM_mtDGvw  # Joelle Habbaki
UCvXIhxYDJREnv9mjFgcV4xQ  # Kilmaru
UCBT6ZUFLWSkghYRzPQkWbhA  # Chris Lee
UCitmOHL1kpPIwpq_OG8UkAg  # Thái VG
UChYNRaXqcBZEh2v0dg1RqQA  # Chad Michael Altieri
UCTSOjD9vXAgYt3P6FijX6Ig  # Cole Johnson
UCLRtBKYemZS5jScmVQrcXhg  # Will Thomas
UC7JHzMWRuvQqoDLc-Il11RA  # Richard Lowe
UC9Q3L9mSFJvPukjxUkxLnHw  # Gage Saylor and the Creekside Boys
UCmApT6yIOatfbAxWhYVw8Cg  # Davis Bartels
UCLMB410MYMD81rgGnYfPm9g  # Michael Komorous
UCmxkysn3_U_3mqggYQvSy_Q  # Happy Hotwife
UCHrI2SzvarktfZaF7heF4WQ  # Grace Murphy
UCm3q5mSuGulXcPBZDl4E3Lg  # Q139906501
UCkBfISCplbo_8HdG6s2imng  # Zoreayahu
UCrwbBzP11NhxRUCRKx_BgoQ  # Cash Jordan
